"rank";"id";"name";"id_other";"name_other";"height_diff";"height_diff_other";"length";"length_other";"duration";"duration_other";"slope_cat";"slope_cat_other";"slopeType";"slopetype_other";"regionId";"regionid_other";"embedding";"embedding_other";"angle"
3;181;Vallon;438;Puflatsch Race;328;249;1.317;1.120;531;513;hard;hard;black;black;3;4;{0.017149430095158423,0.10975,0.16986564299424184,1.0,0.75,0.25};{0.013018927114922096,0.09333333333333334,0.16410748560460653,1.0,0.75,0.3333333333333333};0,0852300934
1;182;BoÃ© - Campolongo;203;Bamby 2;225;284;1.023;906;427;411;medium;medium;red;red;3;3;{0.01176409076649587,0.08525,0.13659628918746,0.6666666666666666,0.5,0.25};{0.014848896789710343,0.0755,0.13147792706333974,0.6666666666666666,0.5,0.25};0,0114357404
2;182;BoÃ© - Campolongo;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);225;233;1.023;1.290;427;349;medium;medium;red;red;3;3;{0.01176409076649587,0.08525,0.13659628918746,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0,0334341222
2;182;BoÃ© - Campolongo;188;Seggiovia PralongiÃ¡;225;233;1.023;1.290;427;349;medium;medium;red;red;3;3;{0.01176409076649587,0.08525,0.13659628918746,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0,0334341222
1;183;Vizza - Masarei;193;BoÃ© - Costes da l'Ega;32;23;100;160;182;201;easy;easy;blue;blue;3;3;{0.0016731151312349682,0.008333333333333333,0.0582213691618682,0.3333333333333333,0.25,0.25};{0.0012025515005751333,0.013333333333333334,0.06429942418426103,0.3333333333333333,0.25,0.25};0,0078844266
2;183;Vizza - Masarei;251;Sodlisia - Fara;32;15;100;215;182;162;easy;easy;blue;blue;3;3;{0.0016731151312349682,0.008333333333333333,0.0582213691618682,0.3333333333333333,0.25,0.25};{0.0007842727177664,0.017916666666666668,0.05182341650671785,0.3333333333333333,0.25,0.25};0,0115569943
3;183;Vizza - Masarei;180;Seggiovia PralongiÃ¡ - PralongiÃ¡ II;32;48;100;261;182;183;easy;easy;blue;blue;3;3;{0.0016731151312349682,0.008333333333333333,0.0582213691618682,0.3333333333333333,0.25,0.25};{0.002509672696852452,0.02175,0.05854126679462572,0.3333333333333333,0.25,0.25};0,0134465277
1;184;La Brancia 14;204;Braia Fraida - Roby;139;96;850;739;102;156;easy;easy;blue;blue;3;3;{0.007267593851301893,0.07083333333333333,0.03262955854126679,0.3333333333333333,0.25,0.25};{0.005019345393704904,0.06158333333333333,0.04990403071017274,0.3333333333333333,0.25,0.25};0,0197237043
2;184;La Brancia 14;236;Roby - Bamby;139;207;850;1.214;102;133;easy;easy;blue;blue;3;3;{0.007267593851301893,0.07083333333333333,0.03262955854126679,0.3333333333333333,0.25,0.25};{0.0108229635051762,0.10116666666666667,0.04254638515674984,0.3333333333333333,0.25,0.25};0,0321106714
3;184;La Brancia 14;185;Punta Trieste - La Baita;139;133;850;736;102;199;easy;easy;blue;blue;3;3;{0.007267593851301893,0.07083333333333333,0.03262955854126679,0.3333333333333333,0.25,0.25};{0.006953884764195336,0.06133333333333333,0.063659628918746,0.3333333333333333,0.25,0.25};0,0324532538
1;185;Punta Trieste - La Baita;257;Frara variante dx;133;90;736;797;199;215;easy;easy;blue;blue;3;3;{0.006953884764195336,0.06133333333333333,0.063659628918746,0.3333333333333333,0.25,0.25};{0.004705636306598347,0.06641666666666667,0.06877799104286628,0.3333333333333333,0.25,0.25};0,0075559599
2;185;Punta Trieste - La Baita;259;Stella Alpina;133;125;736;608;199;212;easy;easy;blue;blue;3;3;{0.006953884764195336,0.06133333333333333,0.063659628918746,0.3333333333333333,0.25,0.25};{0.006535605981386594,0.050666666666666665,0.06781829814459372,0.3333333333333333,0.25,0.25};0,0114563199
3;185;Punta Trieste - La Baita;179;Seggiovia PralongiÃ¡;133;78;736;651;199;234;easy;easy;blue;blue;3;3;{0.006953884764195336,0.06133333333333333,0.063659628918746,0.3333333333333333,0.25,0.25};{0.0040782181323852345,0.05425,0.07485604606525911,0.3333333333333333,0.25,0.25};0,0135573901
1;186;BoÃ© variante;249;Colfosco 1;242;284;1.668;1.450;238;319;medium;medium;red;red;3;3;{0.012652933179964446,0.139,0.07613563659628919,0.6666666666666666,0.5,0.25};{0.014848896789710343,0.12083333333333333,0.10204734484964811,0.6666666666666666,0.5,0.25};0,0317217064
1;186;BoÃ© variante;249;Colfosco 1;242;284;1.668;1.450;238;319;medium;medium;red;red;3;3;{0.012652933179964446,0.139,0.07613563659628919,0.6666666666666666,0.5,0.25};{0.014848896789710343,0.12083333333333333,0.10204734484964811,0.6666666666666666,0.5,0.25};0,0317217064
3;186;BoÃ© variante;202;Bamby;242;287;1.668;1.393;238;321;medium;medium;red;red;3;3;{0.012652933179964446,0.139,0.07613563659628919,0.6666666666666666,0.5,0.25};{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};0,0351524068
3;186;BoÃ© variante;202;Bamby;242;287;1.668;1.393;238;321;medium;medium;red;red;3;3;{0.012652933179964446,0.139,0.07613563659628919,0.6666666666666666,0.5,0.25};{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};0,0351524068
1;187;Col Alt 5;238;Traino Cavalli;302;111;2.071;2.000;561;541;easy;easy;blue;blue;3;3;{0.01579002405103001,0.17258333333333334,0.17946257197696738,0.3333333333333333,0.25,0.25};{0.005803618111471296,0.16666666666666666,0.17306461932181702,0.3333333333333333,0.25,0.25};0,01325402
1;187;Col Alt 5;238;Traino Cavalli;302;111;2.071;2.000;561;541;easy;easy;blue;blue;3;3;{0.01579002405103001,0.17258333333333334,0.17946257197696738,0.3333333333333333,0.25,0.25};{0.005803618111471296,0.16666666666666666,0.17306461932181702,0.3333333333333333,0.25,0.25};0,01325402
3;187;Col Alt 5;227;Ciampai - n. 10;302;60;2.071;2.200;561;595;easy;easy;blue;blue;3;3;{0.01579002405103001,0.17258333333333334,0.17946257197696738,0.3333333333333333,0.25,0.25};{0.003137090871065565,0.18333333333333332,0.19033909149072298,0.3333333333333333,0.25,0.25};0,0198483726
3;187;Col Alt 5;227;Ciampai - n. 10;302;60;2.071;2.200;561;595;easy;easy;blue;blue;3;3;{0.01579002405103001,0.17258333333333334,0.17946257197696738,0.3333333333333333,0.25,0.25};{0.003137090871065565,0.18333333333333332,0.19033909149072298,0.3333333333333333,0.25,0.25};0,0198483726
1;188;Seggiovia PralongiÃ¡;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);233;233;1.290;1.290;349;349;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0
1;188;Seggiovia PralongiÃ¡;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);233;233;1.290;1.290;349;349;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0
3;188;Seggiovia PralongiÃ¡;202;Bamby;233;287;1.290;1.393;349;321;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};0,012723024
3;188;Seggiovia PralongiÃ¡;202;Bamby;233;287;1.290;1.393;349;321;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};0,012723024
1;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);188;Seggiovia PralongiÃ¡;233;233;1.290;1.290;349;349;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0
1;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);188;Seggiovia PralongiÃ¡;233;233;1.290;1.290;349;349;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0
3;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);202;Bamby;233;287;1.290;1.393;349;321;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};0,012723024
3;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);202;Bamby;233;287;1.290;1.393;349;321;medium;medium;red;red;3;3;{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};0,012723024
1;201;Altin;155;BoÃ©;560;657;3.200;3.300;555;581;medium;medium;red;red;3;3;{0.029279514796611943,0.26666666666666666,0.17754318618042225,0.6666666666666666,0.5,0.25};{0.03435114503816794,0.275,0.18586052463211772,0.6666666666666666,0.5,0.25};0,0128196723
2;201;Altin;166;Col Alt 4;560;416;3.200;2.300;555;619;medium;medium;red;red;3;3;{0.029279514796611943,0.26666666666666666,0.17754318618042225,0.6666666666666666,0.5,0.25};{0.021750496706054584,0.19166666666666668,0.1980166346769034,0.6666666666666666,0.5,0.25};0,0781079267
3;201;Altin;271;Dantercepies ;560;654;3.200;3.000;555;624;medium;medium;red;red;3;4;{0.029279514796611943,0.26666666666666666,0.17754318618042225,0.6666666666666666,0.5,0.25};{0.034194290494614664,0.25,0.19961612284069097,0.6666666666666666,0.5,0.3333333333333333};0,0879408425
1;202;Bamby;249;Colfosco 1;287;284;1.393;1.450;321;319;medium;medium;red;red;3;3;{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};{0.014848896789710343,0.12083333333333333,0.10204734484964811,0.6666666666666666,0.5,0.25};0,0047954605
2;202;Bamby;188;Seggiovia PralongiÃ¡;287;233;1.393;1.290;321;349;medium;medium;red;red;3;3;{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0,012723024
2;202;Bamby;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);287;233;1.393;1.290;321;349;medium;medium;red;red;3;3;{0.015005751333263621,0.11608333333333333,0.10268714011516315,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0,012723024
1;203;Bamby 2;182;BoÃ© - Campolongo;284;225;906;1.023;411;427;medium;medium;red;red;3;3;{0.014848896789710343,0.0755,0.13147792706333974,0.6666666666666666,0.5,0.25};{0.01176409076649587,0.08525,0.13659628918746,0.6666666666666666,0.5,0.25};0,0114357404
2;203;Bamby 2;188;Seggiovia PralongiÃ¡;284;233;906;1.290;411;349;medium;medium;red;red;3;3;{0.014848896789710343,0.0755,0.13147792706333974,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0,0377423392
2;203;Bamby 2;189;Seggiovia PralongiÃ¡ (P.ta Trieste - Rif. Marmotta);284;233;906;1.290;411;349;medium;medium;red;red;3;3;{0.014848896789710343,0.0755,0.13147792706333974,0.6666666666666666,0.5,0.25};{0.01218236954930461,0.1075,0.11164427383237364,0.6666666666666666,0.5,0.25};0,0377423392
1;204;Braia Fraida - Roby;185;Punta Trieste - La Baita;96;133;739;736;156;199;easy;easy;blue;blue;3;3;{0.005019345393704904,0.06158333333333333,0.04990403071017274,0.3333333333333333,0.25,0.25};{0.006953884764195336,0.06133333333333333,0.063659628918746,0.3333333333333333,0.25,0.25};0,0138932151
2;204;Braia Fraida - Roby;230;Bordercross La Para;96;101;739;588;156;180;easy;easy;blue;blue;3;3;{0.005019345393704904,0.06158333333333333,0.04990403071017274,0.3333333333333333,0.25,0.25};{0.005280769632960368,0.049,0.05758157389635317,0.3333333333333333,0.25,0.25};0,0147429064
3;204;Braia Fraida - Roby;257;Frara variante dx;96;90;739;797;156;215;easy;easy;blue;blue;3;3;{0.005019345393704904,0.06158333333333333,0.04990403071017274,0.3333333333333333,0.25,0.25};{0.004705636306598347,0.06641666666666667,0.06877799104286628,0.3333333333333333,0.25,0.25};0,0194855306
1;205;Col d'Altin 1;213;La Brancia - n.15;17;54;250;311;299;294;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.09564939219449776,0.3333333333333333,0.25,0.25};{0.0028233817839590086,0.025916666666666668,0.09404990403071017,0.3333333333333333,0.25,0.25};0,0056693106
2;205;Col d'Altin 1;151;AbrusÃ¨;17;37;250;294;299;327;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.09564939219449776,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.10460652591170826,0.3333333333333333,0.25,0.25};0,0097348945
3;205;Col d'Altin 1;209;Doninz;17;44;250;290;299;228;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.09564939219449776,0.3333333333333333,0.25,0.25};{0.0023005333054480813,0.024166666666666666,0.07293666026871401,0.3333333333333333,0.25,0.25};0,0229993951
1;206;Col d'Altin 2;198;Collegamento Costoratta - Campolongo;17;37;250;294;68;80;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.025591810620601407,0.3333333333333333,0.25,0.25};0,0054105539
1;206;Col d'Altin 2;196;Collegamento Borest - BoÃ¨;17;37;250;294;68;80;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.025591810620601407,0.3333333333333333,0.25,0.25};0,0054105539
1;206;Col d'Altin 2;195;Collegamento Pralongia 2 - Pralongia 1;17;37;250;294;68;80;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.025591810620601407,0.3333333333333333,0.25,0.25};0,0054105539
1;206;Col d'Altin 2;194;Collegamento Piz Arlara - Costes dal Ega;17;37;250;294;68;80;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.025591810620601407,0.3333333333333333,0.25,0.25};0,0054105539
1;206;Col d'Altin 2;197;Collegamento BoÃ¨ - Vallon;17;37;250;294;68;80;easy;easy;blue;blue;3;3;{0.0008888424134686,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.025591810620601407,0.3333333333333333,0.25,0.25};0,0054105539
1;207;Doninz-Colz;245;La Crusc 1 - Baby La Crusc;23;9;160;100;114;104;easy;easy;blue;blue;3;3;{0.0012025515005751333,0.013333333333333334,0.036468330134357005,0.3333333333333333,0.25,0.25};{0.0004705636306598,0.008333333333333333,0.03326935380678183,0.3333333333333333,0.25,0.25};0,0059807404
2;207;Doninz-Colz;165;Col Alt - Braia Fraida;23;21;160;246;114;145;easy;easy;blue;blue;3;3;{0.0012025515005751333,0.013333333333333334,0.036468330134357005,0.3333333333333333,0.25,0.25};{0.0010979818048729478,0.0205,0.04638515674984005,0.3333333333333333,0.25,0.25};0,0122358284
3;207;Doninz-Colz;192;Crep de Munt - Boe;23;37;160;294;114;96;easy;easy;blue;blue;3;3;{0.0012025515005751333,0.013333333333333334,0.036468330134357005,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.030710172744721688,0.3333333333333333,0.25,0.25};0,0125851749
1;208;Colz - Doninz;206;Col d'Altin 2;23;17;70;250;53;68;easy;easy;blue;blue;3;3;{0.0012025515005751333,0.005833333333333334,0.01695457453614843,0.3333333333333333,0.25,0.25};{0.0008888424134686,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.25};0,0157519419
2;208;Colz - Doninz;245;La Crusc 1 - Baby La Crusc;23;9;70;100;53;104;easy;easy;blue;blue;3;3;{0.0012025515005751333,0.005833333333333334,0.01695457453614843,0.3333333333333333,0.25,0.25};{0.0004705636306598,0.008333333333333333,0.03326935380678183,0.3333333333333333,0.25,0.25};0,0165214354
3;208;Colz - Doninz;200;Collegamento Pralongia - Crep de Munt;23;37;70;294;53;35;easy;easy;blue;blue;3;3;{0.0012025515005751333,0.005833333333333334,0.01695457453614843,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.011196417146513116,0.3333333333333333,0.25,0.25};0,0195483152
3;208;Colz - Doninz;199;Collegamento Costoratta - Cherz;23;37;70;294;53;35;easy;easy;blue;blue;3;3;{0.0012025515005751333,0.005833333333333334,0.01695457453614843,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.011196417146513116,0.3333333333333333,0.25,0.25};0,0195483152
1;209;Doninz;226;Ciampai - La Fraina;44;24;290;200;228;219;easy;easy;blue;blue;3;3;{0.0023005333054480813,0.024166666666666666,0.07293666026871401,0.3333333333333333,0.25,0.25};{0.001254836348426226,0.016666666666666666,0.07005758157389635,0.3333333333333333,0.25,0.25};0,0081013935
2;209;Doninz;190;Borest - Costes da l'ega;44;37;290;294;228;197;easy;easy;blue;blue;3;3;{0.0023005333054480813,0.024166666666666666,0.07293666026871401,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.06301983365323097,0.3333333333333333,0.25,0.25};0,0099291748
3;209;Doninz;193;BoÃ© - Costes da l'Ega;44;23;290;160;228;201;easy;easy;blue;blue;3;3;{0.0023005333054480813,0.024166666666666666,0.07293666026871401,0.3333333333333333,0.25,0.25};{0.0012025515005751333,0.013333333333333334,0.06429942418426103,0.3333333333333333,0.25,0.25};0,0138985079
1;210;Gardenaccia B;169;Pista del sole;350;378;2.040;2.280;636;617;easy;easy;blue;blue;3;3;{0.018299696747882465,0.17,0.2034548944337812,0.3333333333333333,0.25,0.25};{0.01976367248771306,0.19,0.19737683941138837,0.3333333333333333,0.25,0.25};0,0209543785
2;210;Gardenaccia B;227;Ciampai - n. 10;350;60;2.040;2.200;636;595;easy;easy;blue;blue;3;3;{0.018299696747882465,0.17,0.2034548944337812,0.3333333333333333,0.25,0.25};{0.003137090871065565,0.18333333333333332,0.19033909149072298,0.3333333333333333,0.25,0.25};0,0240770987
3;210;Gardenaccia B;187;Col Alt 5;350;302;2.040;2.071;636;561;easy;easy;blue;blue;3;3;{0.018299696747882465,0.17,0.2034548944337812,0.3333333333333333,0.25,0.25};{0.01579002405103001,0.17258333333333334,0.17946257197696738,0.3333333333333333,0.25,0.25};0,0242611542
1;211;Gardenaccia A;182;BoÃ© - Campolongo;261;225;920;1.023;537;427;medium;medium;red;red;3;3;{0.013646345289135208,0.07666666666666666,0.17178502879078694,0.6666666666666666,0.5,0.25};{0.01176409076649587,0.08525,0.13659628918746,0.6666666666666666,0.5,0.25};0,0362693243
2;211;Gardenaccia A;203;Bamby 2;261;284;920;906;537;411;medium;medium;red;red;3;3;{0.013646345289135208,0.07666666666666666,0.17178502879078694,0.6666666666666666,0.5,0.25};{0.014848896789710343,0.0755,0.13147792706333974,0.6666666666666666,0.5,0.25};0,0403419099
3;211;Gardenaccia A;252;Forcelles;261;280;920;1.305;537;670;medium;medium;red;red;3;3;{0.013646345289135208,0.07666666666666666,0.17178502879078694,0.6666666666666666,0.5,0.25};{0.014639757398305971,0.10875,0.2143314139475368,0.6666666666666666,0.5,0.25};0,0532965481
1;212;Gran Risa;181;Vallon;667;328;2.193;1.317;633;531;hard;hard;black;black;3;3;{0.034873993516678865,0.18275,0.20249520153550865,1.0,0.75,0.25};{0.017149430095158423,0.10975,0.16986564299424184,1.0,0.75,0.25};0,0819014544
2;212;Gran Risa;138;Piculin;667;507;2.193;2.000;633;703;hard;hard;black;black;3;2;{0.034873993516678865,0.18275,0.20249520153550865,1.0,0.75,0.25};{0.026508417860504025,0.16666666666666666,0.22488803582853487,1.0,0.75,0.16666666666666666};0,0881733516
3;212;Gran Risa;349;Alpha;667;375;2.193;1.800;633;533;hard;hard;black;black;3;4;{0.034873993516678865,0.18275,0.20249520153550865,1.0,0.75,0.25};{0.019606817944159784,0.15,0.17050543825975686,1.0,0.75,0.3333333333333333};0,0962986944
1;213;La Brancia - n.15;205;Col d'Altin 1;54;17;311;250;294;299;easy;easy;blue;blue;3;3;{0.0028233817839590086,0.025916666666666668,0.09404990403071017,0.3333333333333333,0.25,0.25};{0.0008888424134686,0.020833333333333332,0.09564939219449776,0.3333333333333333,0.25,0.25};0,0056693106
2;213;La Brancia - n.15;151;AbrusÃ¨;54;37;311;294;294;327;easy;easy;blue;blue;3;3;{0.0028233817839590086,0.025916666666666668,0.09404990403071017,0.3333333333333333,0.25,0.25};{0.0019345393704904318,0.0245,0.10460652591170826,0.3333333333333333,0.25,0.25};0,0106882763
